"MP NAME";"WORK";"CATEGORY";"STATE";"CONSTITUENCY";"IDA";"CITY";"WARD";"BLOCK";"VILLAGE";"RECOMMENDED DATE";"ALLOCATION AMOUNT";"IDA APPROVAL";"STATUS";"HOUSE"
"SHRI Digvijay Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"DISTRICT COLLECTOR MORENA_IDA";"";"";"MORENA";"Jai Nagar";"2023-08-16";"200000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Shri Vivek K Tankha";"WS/MP106/2023-2024/10166 - Construction of community centers and community halls";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"DISTRICT COLLECTOR ANUPPUR_IDA";"";"";"PUSHPRAJGARH";"Kirgi";"2023-08-16";"1000000";"Approved by IDA";"Unsanctioned";"Rajya Sabha"
"Shri Vivek K Tankha";"NA - Purchase of mobile water tankers";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"District Collector Shajapur_IDA";"";"";"KALAPIPAL";"Ganeshpur";"2023-08-16";"156733";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Shri Vivek K Tankha";"NA - Purchase of mobile water tankers";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"District Collector Shajapur_IDA";"";"";"KALAPIPAL";"Kolwa";"2023-08-16";"156733";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Shri Vivek K Tankha";"NA - Purchase of mobile water tankers";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"District Collector Shajapur_IDA";"";"";"KALAPIPAL";"Lasudalya Patla";"2023-08-16";"156733";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Shri Vivek K Tankha";"NA - Purchase of mobile water tankers";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"District Collector Shajapur_IDA";"";"";"KALAPIPAL";"Gadra Khedi";"2023-08-16";"156733";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of common work sheds/ common covered sitting area";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"pandarak";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Vivek K Tankha";"NA - Purchase of mobile water tankers";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"District Collector Shajapur_IDA";"";"";"KALAPIPAL";"Khardon Khurd";"2023-08-16";"156733";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of community centers and community halls";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Rampur Narayanpur";"2023-08-16";"700000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of common work sheds/ common covered sitting area";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Malpur";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of community centers and community halls";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Ghoswari";"2023-08-16";"700000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Ghoswari";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Sarfaraz Nagar urf Kumhara";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Ishanagar";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"Ghoswari";"Sahri";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of public libraries and reading rooms";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"BALWA";"2023-08-16";"700000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of community centers and community halls";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"TRIMUHAN";"2023-08-16";"700000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Mohanpur";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Ghoswari";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"WS/MP505/2023-2024/9831 - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Ghoswari";"2023-08-16";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of community centers and community halls";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Ghoswari";"2023-08-16";"700000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Ghoswari";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Ghoswari";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Construction of common work sheds/ common covered sitting area";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"TISRI";"Baraddharan";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"GAWAN";"Sankh";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"WS/MP433/2023-2024/10009 - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"JAMUA";"Kharagdiha";"2023-08-16";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Renovation of ponds and lakes";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"JAMUA";"Karihari";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Renovation of ponds and lakes";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"SURIYA";"Kachanpur";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Renovation of ponds and lakes";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"SURIYA";"Amnari";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Mukul Balkrishna Wasnik";"WS/MP146/2023-2024/10083 - Construction of boundary walls of existing public and community buildings";"Normal/Others";"Rajasthan";"Sitting Rajya Sabha";"DISTRICT COLLECTOR BARMER_IDA";"";"";"GIRA";"Manpura Kharda";"2023-08-16";"1500000";"Approved by IDA";"Unsanctioned";"Rajya Sabha"
"Shri Mukul Balkrishna Wasnik";"NA - Construction of public libraries and reading rooms";"Normal/Others";"Rajasthan";"Sitting Rajya Sabha";"DISTRICT COLLECTOR BARMER_IDA";"";"";"DHANAU";"Bamnor Ameershah";"2023-08-16";"1000000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10013 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"KAIMGANJ";"Ataipur Kohana";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10014 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"KAIMGANJ";"Kadar Dadpur Sarai";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10054 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"KAIMGANJ";"Narainamau";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10055 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"KAIMGANJ";"Jhabbupur";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10056 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"KAIMGANJ";"Sinauli";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10057 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"KAIMGANJ";"Virahimpur Jagir";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10058 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"NAWABGANJ";"Ejour";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10059 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"KAIMGANJ";"Hansapur Gouraipur";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10140 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"NAWABGANJ";"Lalai";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10141 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"SHAMSABAD";"Ahmad Ganj";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10142 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"SHAMSABAD";"Sikandarpur Kola";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10143 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"SHAMSABAD";"Chaurahar";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10144 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"SHAMSABAD";"Addupur Deha Mafi";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10149 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"SHAMSABAD";"Kisroli";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10150 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"SHAMSABAD";"Kunwakhera Khas";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mukesh Rajput";"WS/MP797/2023-2024/10151 - Street lights";"Normal/Others";"Uttar Pradesh";"FARRUKHABAD";"DISTRICT MAGISTRAE FARRUKHABAD_IDA";"";"";"SHAMSABAD";"Sultanganj Khareta";"2023-08-16";"198200";"Approved by IDA";"Sanctioned";"Lok Sabha"
"SHRI Digvijay Singh";"WS/MP232/2023-2024/10139 - Installing hand pumps";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"DISTRICT COLLECTOR BHIND_IDA";"";"";"MEHGAON";"Dagar";"2023-08-16";"125000";"Approved by IDA";"Sanctioned";"Rajya Sabha"
"Annpurna Devi";"WS/MP433/2023-2024/10175 - Construction of culverts and bridges";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"JAMUA";"Kirtaniadih";"2023-08-16";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"WS/MP433/2023-2024/10173 - Renovation of ponds and lakes";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"JAMUA";"Shali";"2023-08-16";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"WS/MP433/2023-2024/10010 - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"TISRI";"Palmaruwa";"2023-08-16";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Renovation of ponds and lakes";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"GAWAN";"Amtaro";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Construction of common work sheds/ common covered sitting area";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"GANDEY";"Ahilyapur";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Renovation of ponds and lakes";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"JAMUA";"Berhabad";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"SURIYA";"Keshwari";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Imadpur";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"pandarak";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Bakawan";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Common work sheds for artisans";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Bakawan";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"pandarak";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"pandarak";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of community centers and community halls";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Darwe Bhadaur";"2023-08-16";"700000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of community centers and community halls";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Pokharpar";"2023-08-16";"700000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Ahmadpur Bakawan";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Bakawan";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Lalpura";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Baruane";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"pandarak";"2023-08-16";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Pitaunjia";"2023-08-16";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"pandarak";"2023-08-16";"1000000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Darwe Bhadaur";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Construction of community centers and community halls";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"GAWAN";"Birne";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"Dhanwar";"8";"";"";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Digvijay Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"DISTRICT COLLECTOR MORENA_IDA";"";"";"MORENA";"Jai Nagar";"2023-08-16";"200000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Annpurna Devi";"WS/MP433/2023-2024/9963 - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"BENGABAD";"Jaruwadih";"2023-08-16";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"SHRI Digvijay Singh";"WS/MP232/2023-2024/10138 - Installing hand pumps";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"DISTRICT COLLECTOR BHIND_IDA";"";"";"MEHGAON";"Dagar";"2023-08-16";"125000";"Approved by IDA";"Sanctioned";"Rajya Sabha"
"SHRI Muzibulla Khan";"WS/MP135/2023-2024/9914 - Construction of rooms and halls in school and colleges";"Repair and Renovation";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR KHORDHA_IDA";"Bhubaneswar";"Chandrasekharpur";"";"";"2023-08-16";"500000";"Approved by IDA";"Unsanctioned";"Rajya Sabha"
"SHRI Muzibulla Khan";"WS/MP135/2023-2024/9916 - Construction of rooms and halls in school and colleges";"Repair and Renovation";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR KHORDHA_IDA";"Bhubaneswar";"Sailashree Vihar";"";"";"2023-08-16";"500000";"Approved by IDA";"Unsanctioned";"Rajya Sabha"
"SHRI Muzibulla Khan";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR KHORDHA_IDA";"";"";"JATNI";"Benapanjari";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Muzibulla Khan";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR KHORDHA_IDA";"";"";"JATNI";"Benapanjari";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Muzibulla Khan";"WS/MP135/2023-2024/9919 - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR KHORDHA_IDA";"";"";"TANGI";"Balipatapur (CT)";"2023-08-16";"500000";"Approved by IDA";"Unsanctioned";"Rajya Sabha"
"SHRI Muzibulla Khan";"WS/MP135/2023-2024/9920 - Construction of rooms and halls in school and colleges";"Repair and Renovation";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR KHORDHA_IDA";"";"";"BALIPATNA";"Giringo";"2023-08-16";"500000";"Approved by IDA";"Unsanctioned";"Rajya Sabha"
"SHRI Muzibulla Khan";"WS/MP135/2023-2024/9921 - Construction of boundary walls of existing public and community buildings";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR NAYAGARH_IDA";"";"";"NUAGAON";"Dimirijhari";"2023-08-16";"500000";"Approved by IDA";"Unsanctioned";"Rajya Sabha"
"SHRI Muzibulla Khan";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR KANDHAMAL_IDA";"";"";"RAIKIA";"Beredakia";"2023-08-16";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Muzibulla Khan";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"Sitting Rajya Sabha";"DISTRICT COLLECTOR KANDHAMAL_IDA";"";"";"RAIKIA";"Beredakia";"2023-08-16";"300000";"Action Pending";"Unsanctioned";"Rajya Sabha"
